Country,Job Title,Age,Quantity,Percentage
Portugal,Data Processing Consultant,41.2,5,0.011739999999999999
Portugal,Data Processing Control Clerk,51.0,1,0.002348
Portugal,Data Processing Equipment Repairer,50.0,1,0.002348
Portugal,Data Processing Manager,36.25,4,0.009392
Portugal,Data Processing Services Sales Representative,58.0,1,0.002348
Portugal,Data Processing Systems Project Planner,40.5,2,0.004696
Portugal,Data Processor,45.0,1,0.002348
Portugal,Data Recovery Planner,33.666666666666664,3,0.007044
Portugal,Data Reduction Technician,53.0,1,0.002348
Portugal,Data Scientist,45.0,4,0.009392
Portugal,Data Security Analyst,42.0,4,0.009392
Portugal,Data Storage Specialist,39.5,2,0.004696
Portugal,Data Warehouse Analyst,50.5,2,0.004696
Portugal,Data Warehouse Architect,56.0,2,0.004696
Portugal,Data Warehouse Specialist,38.0,1,0.002348
Portugal,Data Warehousing Engineer,49.0,1,0.002348
Portugal,Data Warehousing Manager,34.0,1,0.002348
Portugal,Database Administration Associate,37.5,2,0.004696
Portugal,Database Administration Manager,47.0,1,0.002348
Portugal,Database Architect,37.666666666666664,3,0.007044
Portugal,Database Consultant,44.5,2,0.004696
Portugal,Database Coordinator,17.5,2,0.004696
Portugal,Database Development and Administration Project Manager,57.0,1,0.002348
Portugal,Database Engineer,35.5,2,0.004696
Portugal,Database Management System Specialist (DBMS Specialist),21.0,1,0.002348
Portugal,Database Manager,28.333333333333332,3,0.007044
Portugal,Database Marketing Analyst,41.0,1,0.002348
Portugal,Database Software Technician,40.5,2,0.004696
Portugal,Database Specialist,30.333333333333332,3,0.007044
Portugal,Databases Computer Consultant,35.0,1,0.002348
Portugal,Databases Software Consultant,34.666666666666664,3,0.007044
Portugal,Electronic Data Interchange System Developer (EDI System Developer),36.666666666666664,3,0.007044
Portugal,Electronic Data Processing Auditor (EDP Auditor),37.666666666666664,3,0.007044
Portugal,"Engineer, System Electronic Data Processing (Engineer, System EDP)",34.0,1,0.002348
Portugal,Field Traffic Data Technician,40.0,1,0.002348
Portugal,Geographic Information Systems Data Administrator (GIS Data Administrator),40.0,3,0.007044
Portugal,Geographic Information Systems Data Manager (GIS Data Manager),36.0,1,0.002348
Portugal,Geographic Information Systems Data Specialist (GIS Data Specialist),48.0,2,0.004696
Portugal,Geographic Information Systems Database Administrator (GIS Database Administrator),44.0,1,0.002348
Portugal,Internet Database Specialist,36.0,1,0.002348
Portugal,LiDAR Data Analyst,48.0,1,0.002348
Portugal,Log Data Technician,48.0,1,0.002348
Portugal,Micro Computer Data Processor,32.0,1,0.002348
Portugal,No job,35.3448275862069,58,0.13618400000000006
Portugal,Oracle Database Administrator (Oracle DBA),45.0,1,0.002348
Portugal,SQL Database Administrator,45.0,2,0.004696
Romania,Analytical Data Miner,40.0,1,0.003859
Romania,Automatic Data Processing Customer Liaison (ADP Customer Liaison),42.6,5,0.019295
Romania,Automatic Data Processing Planner,46.333333333333336,3,0.011577
Romania,Automatic Data Processing Planner (ADP Planner),37.333333333333336,3,0.011577
Romania,Automatic Data Processing Systems Security Specialist (ADP Systems Security),50.666666666666664,3,0.011577
Romania,Business Database Analyst,46.0,2,0.007718
Romania,Clinical Data Analyst,47.0,1,0.003859
Romania,Clinical Data Associate,36.0,2,0.007718
Romania,Clinical Data Manager,30.5,2,0.007718
Romania,Computer or Data Processing Systems Consultant,34.166666666666664,6,0.023154
Romania,Crime Data Specialist,42.0,1,0.003859
Romania,Customer Data Technician,42.0,1,0.003859
Romania,Data Abstractor,42.0,1,0.003859
Romania,Data Administrator,41.8,5,0.019295
Romania,Data Analysis Assistant,36.5,2,0.007718
Romania,Data Architect,33.0,5,0.019295
Romania,Data Base Design Analyst,35.0,2,0.007718
Romania,Data Center Operator,41.5,2,0.007718
Romania,Data Coder Operator,40.0,1,0.003859
Romania,Data Collection Technician,44.0,2,0.007718
Romania,Data Communications Analyst,39.0,1,0.003859
Romania,Data Communications Software Consultant,47.0,1,0.003859
Romania,Data Compiler,44.0,1,0.003859
Romania,Data Coordinator,33.0,3,0.011577
Romania,Data Entry Clerk,43.0,1,0.003859
Romania,Data Entry Operator,31.0,1,0.003859
Romania,Data Entry Representative,40.0,1,0.003859
Romania,Data Entry Specialist,44.0,1,0.003859
Romania,Data Entry Supervisor,43.0,1,0.003859
Romania,Data Entry Technician,46.5,2,0.007718
Romania,Data Input Clerk,43.5,2,0.007718
Romania,Data Management Associate,37.0,7,0.027013000000000002
Romania,Data Management Information Technology Specialist,32.5,2,0.007718
Romania,Data Management Manager,39.0,1,0.003859
Romania,Data Miner,41.666666666666664,3,0.011577
Romania,Data Modeler,43.5,2,0.007718
Romania,Data Modeling Specialist,28.5,2,0.007718
Romania,Data Officer,46.0,7,0.027013000000000002
Romania,Data Processing Auditor,30.666666666666668,3,0.011577
Romania,Data Processing Consultant,23.0,2,0.007718
Romania,Data Processing Manager,44.0,1,0.003859
Romania,Data Processing Systems Analyst,35.0,1,0.003859
Romania,Data Processing Systems Project Planner,40.714285714285715,7,0.027013000000000002
Romania,Data Processor,42.0,2,0.007718
Romania,Data Sciences Director,46.0,1,0.003859
Romania,Data Security Administrator,37.666666666666664,3,0.011577
Romania,Data Security Analyst,35.4,5,0.019295
Romania,Data Storage Specialist,37.8,5,0.019295
Romania,Data Systems Manager,33.5,2,0.007718
Romania,Data Warehouse Analyst,39.0,2,0.007718
Romania,Data Warehouse Architect,40.0,2,0.007718
Romania,Data Warehouse Developer,34.0,2,0.007718
Romania,Data Warehouse Specialist,40.0,2,0.007718
Romania,Data Warehousing Engineer,35.5,4,0.015436
Romania,Data Warehousing Manager,29.666666666666668,3,0.011577
Romania,Data Warehousing Specialist,37.333333333333336,3,0.011577
Romania,Database Administration Associate,40.666666666666664,3,0.011577
Romania,Database Administration Manager,31.0,2,0.007718
Romania,Database Analyst,41.666666666666664,3,0.011577
Romania,Database Architect,39.5,4,0.015436
Romania,Database Consultant,36.142857142857146,7,0.027013000000000002
Romania,Database Design Analyst,36.5,2,0.007718
Romania,Database Designer,35.666666666666664,3,0.011577
Romania,Database Development and Administration Project Manager,31.5,2,0.007718
Romania,Database Engineer,46.0,3,0.011577
Romania,Database Management System Specialist (DBMS Specialist),28.75,4,0.015436
Romania,Database Manager,44.0,2,0.007718
Romania,Database Modeler,27.0,1,0.003859
Romania,Database Programmer,39.0,2,0.007718
Romania,Database Security Administrator,31.0,2,0.007718
Romania,Database Security Expert,44.0,1,0.003859
Romania,Database Software Technician,30.0,1,0.003859
Romania,Database Specialist,41.8,5,0.019295
Romania,Database Technician,40.0,1,0.003859
Romania,Database Tester,41.5,6,0.023154
Romania,Databases Computer Consultant,30.25,4,0.015436
Romania,Databases Software Consultant,39.666666666666664,3,0.011577
Romania,Director of Data Operations,37.75,4,0.015436
Romania,Electronic Data Interchange System Developer (EDI System Developer),38.0,2,0.007718
Romania,Electronic Data Processing Auditor (EDP Auditor),44.25,4,0.015436
Romania,"Engineer, System Electronic Data Processing (Engineer, System EDP)",35.0,3,0.011577
Romania,Field Artillery Automated Tactical Data System Specialist,30.0,2,0.007718
Romania,Field Traffic Data Technician,40.0,2,0.007718
Romania,GPS Field Data Collector (Global Positioning System Field Data Collector),40.0,1,0.003859
Romania,Geographic Information Systems Data Administrator (GIS Data Administrator),34.5,2,0.007718
Romania,Geographic Information Systems Data Manager (GIS Data Manager),47.0,2,0.007718
Romania,Geographic Information Systems Data Specialist (GIS Data Specialist),44.0,1,0.003859
Romania,Head of Information Systems and Data Processing,36.333333333333336,6,0.023154
Romania,Health Data Analyst,29.0,1,0.003859
Romania,Internet Database Specialist,47.0,1,0.003859
Romania,Marketing Database Analyst,22.0,1,0.003859
Romania,Medical Data Analyst,41.0,1,0.003859
Romania,Micro Computer Data Processor,27.0,1,0.003859
Romania,Naval Tactical Data System--Combat Information Center Officer,27.0,1,0.003859
Romania,No job,32.47674418604651,86,0.33187400000000006
Romania,Oracle Database Administrator (Oracle DBA),36.5,2,0.007718
Romania,Reference Data Expert,45.5,2,0.007718
Romania,SCADA Operator (Supervisory Control and Data Acquisition Operator),43.0,1,0.003859
Romania,SCADA Technician (Supervisory Control and Data Acquisition Technician),29.0,1,0.003859
Romania,SQL Database Administrator,44.0,4,0.015436
Romania,Voice and Data Technician,44.0,1,0.003859
Slovakia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),30.0,1,0.001081
Slovakia,Automatic Data Processing Planner,36.0,2,0.002162
Slovakia,Automatic Data Processing Planner (ADP Planner),32.0,1,0.001081
Slovakia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),32.5,4,0.004324
Slovakia,Computer or Data Processing Systems Consultant,27.5,2,0.002162
Slovakia,Data Acquisition Technician,52.0,1,0.001081
Slovakia,Data Administrator,43.0,2,0.002162
Slovakia,Data Base Design Analyst,32.0,1,0.001081
Slovakia,Data Capture Specialist,43.0,1,0.001081
Slovakia,Data Communications Analyst,26.0,1,0.001081
Slovakia,Data Conversion Operator,35.0,1,0.001081
Slovakia,Data Management Associate,24.5,2,0.002162
Slovakia,Data Management Information Technology Specialist,38.0,1,0.001081
Slovakia,Data Officer,37.0,2,0.002162
Slovakia,Data Operations Director,40.0,1,0.001081
Slovakia,Data Processing Auditor,31.333333333333332,3,0.003243
Slovakia,Data Processing Consultant,42.0,1,0.001081
Slovakia,Data Processing Manager,25.0,1,0.001081
Slovakia,Data Processing Systems Analyst,17.0,1,0.001081
Slovakia,Data Processing Systems Project Planner,50.0,2,0.002162
Slovakia,Data Reviewer,32.0,1,0.001081
Slovakia,Data Scientist,49.333333333333336,3,0.003243
Slovakia,Data Security Analyst,33.0,3,0.003243
Slovakia,Data Systems Manager,56.0,1,0.001081
Slovakia,Data Transcriber,45.0,1,0.001081
Slovakia,Data Warehouse Analyst,43.0,1,0.001081
Slovakia,Data Warehouse Developer,37.0,1,0.001081
Slovakia,Data Warehouse Specialist,41.0,1,0.001081
Slovakia,Data Warehousing Engineer,39.0,1,0.001081
Slovakia,Data Warehousing Manager,35.0,1,0.001081
Slovakia,Data Warehousing Specialist,34.0,1,0.001081
Slovakia,Database Consultant,26.0,1,0.001081
Slovakia,Database Engineer,58.0,1,0.001081
Slovakia,Database Management System Specialist (DBMS Specialist),23.0,2,0.002162
Slovakia,Database Manager,49.666666666666664,3,0.003243
Slovakia,Database Security Administrator,34.0,1,0.001081
Slovakia,Database Specialist,40.0,1,0.001081
Slovakia,Database Tester,40.0,1,0.001081
Slovakia,Databases Computer Consultant,40.0,1,0.001081
Slovakia,Databases Software Consultant,40.0,1,0.001081
Slovakia,Flight Data Technician,35.0,1,0.001081
Slovakia,Geographic Information Systems Data Administrator (GIS Data Administrator),32.0,3,0.003243
Slovakia,Geographic Information Systems Data Manager (GIS Data Manager),37.0,1,0.001081
Slovakia,Internet Database Specialist,44.0,1,0.001081
Slovakia,No job,31.20689655172414,29,0.03134899999999999
Slovenia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),40.0,1,0.000325
Slovenia,Automatic Data Processing Planner,37.0,1,0.000325
Slovenia,Clinical Data Associate,40.0,1,0.000325
Slovenia,Data Center Operator,41.0,1,0.000325
Slovenia,Data Communications Software Consultant,40.0,1,0.000325
Slovenia,Data Management Information Technology Specialist,55.0,1,0.000325
Slovenia,Data Processing Auditor,26.0,1,0.000325
Slovenia,Data Processing Systems Analyst,51.0,1,0.000325
Slovenia,Data Security Administrator,29.0,1,0.000325
Slovenia,Data Systems Manager,40.0,1,0.000325
Slovenia,Data Warehouse Architect,29.0,1,0.000325
Slovenia,Data Warehousing Manager,24.0,1,0.000325
Slovenia,Database Administration Manager,34.0,1,0.000325
Slovenia,Database Developer,36.0,1,0.000325
Slovenia,Database Modeler,29.0,1,0.000325
Slovenia,Databases Computer Consultant,39.0,1,0.000325
Slovenia,"Engineer, System Electronic Data Processing (Engineer, System EDP)",40.0,1,0.000325
Slovenia,No job,24.181818181818183,11,0.003574999999999999
Spain,Analytical Data Miner,22.0,1,0.011683
Spain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),39.72727272727273,11,0.12851300000000002
Spain,Automatic Data Processing Planner,40.0,9,0.105147
Spain,Automatic Data Processing Planner (ADP Planner),46.0,11,0.12851300000000002
Spain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),46.42857142857143,7,0.081781
Spain,Business Database Analyst,44.0,2,0.023366
Spain,Clinical Data Abstractor,51.0,1,0.011683
Spain,Clinical Data Associate,37.5,2,0.023366
Spain,Clinical Data Management Manager (CDM Manager),44.666666666666664,3,0.035049000000000004
Spain,Clinical Data Manager,52.5,2,0.023366
Spain,Clinical Data Specialist,39.0,1,0.011683
Spain,Computer or Data Processing Systems Consultant,38.333333333333336,9,0.105147
Spain,Crime Data Specialist,56.0,1,0.011683
Spain,Data Administrator,39.5,2,0.023366
Spain,Data Analysis Assistant,44.0,1,0.011683
Spain,Data Analyst,37.0,1,0.011683
Spain,Data Architect,38.625,8,0.093464
Spain,Data Base Design Analyst,33.333333333333336,6,0.07009800000000001
Spain,Data Collector,25.0,1,0.011683
Spain,Data Communications Analyst,43.2,5,0.058415
Spain,Data Communications Software Consultant,42.2,10,0.11683
Spain,Data Communications Technician,48.5,2,0.023366
Spain,Data Compiler,36.0,4,0.046732
Spain,Data Control Clerk Supervisor,41.0,1,0.011683
Spain,Data Conversion Operator,54.0,1,0.011683
Spain,Data Coordinator,42.0,10,0.11683
Spain,Data Entry Associate,43.0,1,0.011683
Spain,Data Entry Machine Operator,40.333333333333336,3,0.035049000000000004
Spain,Data Entry Operator,29.0,1,0.011683
Spain,Data Entry Representative,65.0,1,0.011683
Spain,Data Entry Specialist,58.0,1,0.011683
Spain,Data Entry Supervisor,51.0,1,0.011683
Spain,Data Examination Clerk,41.0,1,0.011683
Spain,Data Input Clerk,23.0,1,0.011683
Spain,Data Keyer,64.0,1,0.011683
Spain,Data Management Associate,41.6,10,0.11683
Spain,Data Management Information Technology Specialist,48.2,5,0.058415
Spain,Data Management Manager,43.0,1,0.011683
Spain,Data Miner,40.4,5,0.058415
Spain,Data Modeler,44.0,1,0.011683
Spain,Data Modeling Specialist,40.666666666666664,9,0.105147
Spain,Data Officer,37.5,2,0.023366
Spain,Data Operations Director,43.0,4,0.046732
Spain,Data Processing Auditor,40.75,4,0.046732
Spain,Data Processing Auxiliary Equipment Operator,35.0,2,0.023366
Spain,Data Processing Clerk,39.666666666666664,3,0.035049000000000004
Spain,Data Processing Consultant,36.333333333333336,6,0.07009800000000001
Spain,Data Processing Equipment Repairer,37.0,4,0.046732
Spain,Data Processing Manager,41.375,8,0.093464
Spain,Data Processing Mechanic,61.0,1,0.011683
Spain,Data Processing Supervisor,52.5,2,0.023366
Spain,Data Processing Systems Analyst,41.3,10,0.11683
Spain,Data Processing Systems Project Planner,43.25,8,0.093464
Spain,Data Recovery Planner,40.0,2,0.023366
Spain,Data Reduction Technician,41.75,4,0.046732
Spain,Data Reviewer,36.0,1,0.011683
Spain,Data Sciences Director,43.4,5,0.058415
Spain,Data Scientist,37.57142857142857,7,0.081781
Spain,Data Security Administrator,42.81818181818182,11,0.12851300000000002
Spain,Data Security Analyst,40.5,10,0.11683
Spain,Data Storage Specialist,39.6,5,0.058415
Spain,Data Systems Manager,41.54545454545455,11,0.12851300000000002
Spain,Data Technician,42.0,2,0.023366
Spain,Data Transcriber,44.5,2,0.023366
Spain,Data Typist,42.0,1,0.011683
Spain,Data Warehouse Analyst,35.5,8,0.093464
Spain,Data Warehouse Architect,44.22222222222222,9,0.105147
Spain,Data Warehouse Developer,40.0,2,0.023366
Spain,Data Warehouse Specialist,38.22222222222222,9,0.105147
Spain,Data Warehousing Engineer,36.6,5,0.058415
Spain,Data Warehousing Manager,35.0,5,0.058415
Spain,Data Warehousing Specialist,48.333333333333336,3,0.035049000000000004
Spain,Database Administration Associate,39.57142857142857,7,0.081781
Spain,Database Administration Manager,39.0,8,0.093464
Spain,Database Administration Project Manager,40.0,2,0.023366
Spain,Database Architect,41.875,8,0.093464
Spain,Database Consultant,43.333333333333336,3,0.035049000000000004
Spain,Database Coordinator,39.666666666666664,12,0.14019600000000002
Spain,Database Design Analyst,36.5,4,0.046732
Spain,Database Designer,48.4,5,0.058415
Spain,Database Developer,26.0,1,0.011683
Spain,Database Development Project Manager,36.5,2,0.023366
Spain,Database Development and Administration Project Manager,34.84615384615385,13,0.15187900000000001
Spain,Database Engineer,41.81818181818182,11,0.12851300000000002
Spain,Database Management System Specialist (DBMS Specialist),42.38461538461539,13,0.15187900000000001
Spain,Database Manager,43.77777777777778,9,0.105147
Spain,Database Marketing Analyst,35.5,6,0.07009800000000001
Spain,Database Modeler,44.5,2,0.023366
Spain,Database Security Administrator,43.125,8,0.093464
Spain,Database Security Expert,44.75,8,0.093464
Spain,Database Software Technician,38.625,8,0.093464
Spain,Database Specialist,40.8,5,0.058415
Spain,Database Technician,35.0,1,0.011683
Spain,Database Tester,39.666666666666664,3,0.035049000000000004
Spain,Databases Computer Consultant,34.6,5,0.058415
Spain,Databases Software Consultant,42.0,7,0.081781
Spain,Datastage Developer,30.0,1,0.011683
Spain,Director of Data Operations,36.625,8,0.093464
Spain,Electronic Data Interchange System Developer (EDI System Developer),37.666666666666664,9,0.105147
Spain,Electronic Data Processing Auditor (EDP Auditor),38.666666666666664,6,0.07009800000000001
Spain,"Engineer, System Electronic Data Processing (Engineer, System EDP)",32.2,5,0.058415
Spain,Field Artillery Automated Tactical Data System Specialist,37.5,2,0.023366
Spain,Field Traffic Data Technician,29.0,1,0.011683
Spain,Flight Data Technician,36.0,1,0.011683
Spain,Flight Test Data Acquisition Technician,30.333333333333332,3,0.035049000000000004
Spain,Geographic Information Systems Data Administrator (GIS Data Administrator),39.22222222222222,9,0.105147
Spain,Geographic Information Systems Data Manager (GIS Data Manager),41.4,10,0.11683
Spain,Geographic Information Systems Data Specialist (GIS Data Specialist),38.6,5,0.058415
Spain,Geographic Information Systems Database Administrator (GIS Database Administrator),46.125,8,0.093464
Spain,Head of Information Systems and Data Processing,41.5,8,0.093464
Spain,Health Data Analyst,44.5,2,0.023366
Spain,Internet Database Specialist,44.333333333333336,3,0.035049000000000004
Spain,LiDAR Data Analyst,52.5,2,0.023366
Spain,Maintenance Data Analyst,40.0,1,0.011683
Spain,Marketing Database Analyst,30.0,1,0.011683
Spain,Medical Data Analyst,42.0,1,0.011683
Spain,Micro Computer Data Processor,51.666666666666664,3,0.035049000000000004
Spain,Naval Tactical Data System--Combat Information Center Officer,33.333333333333336,3,0.035049000000000004
Spain,No job,35.579196217494086,423,4.941909000000002
Spain,"Operations Officer, Afloat (Naval Tactical Data Systems)",40.0,1,0.011683
Spain,Oracle Database Administrator (Oracle DBA),43.42857142857143,7,0.081781
Spain,Reference Data Expert,39.0,2,0.023366
Spain,SCADA Operator (Supervisory Control and Data Acquisition Operator),21.0,1,0.011683
Spain,SCADA Technician (Supervisory Control and Data Acquisition Technician),48.0,1,0.011683
Spain,SQL Database Administrator,49.375,8,0.093464
Spain,Scientific Database Curator,44.0,2,0.023366
Spain,Survey Data Technician,19.0,1,0.011683
Spain,Voice and Data Technician,32.5,2,0.023366
Spain,Weight in Motion Field Data Collection Technician,36.75,4,0.046732
Sweden,Automatic Data Processing Customer Liaison (ADP Customer Liaison),54.5,2,0.004068
Sweden,Automatic Data Processing Planner,42.25,4,0.008136
Sweden,Automatic Data Processing Planner (ADP Planner),30.0,2,0.004068
Sweden,Automatic Data Processing Systems Security Specialist (ADP Systems Security),60.0,1,0.002034
Sweden,Clinical Data Management Manager (CDM Manager),45.0,1,0.002034
Sweden,Computer or Data Processing Systems Consultant,42.5,2,0.004068
Sweden,Crime Data Specialist,41.0,1,0.002034
Sweden,Data Acquisition Technician,25.0,1,0.002034
Sweden,Data Administrator,63.0,1,0.002034
Sweden,Data Analysis Assistant,43.0,1,0.002034
Sweden,Data Center Operator,39.0,1,0.002034
Sweden,Data Coder Operator,50.0,2,0.004068
Sweden,Data Collection Technician,43.0,1,0.002034
Sweden,Data Communications Analyst,31.0,1,0.002034
Sweden,Data Communications Software Consultant,53.0,1,0.002034
Sweden,Data Conversion Operator,29.0,1,0.002034
Sweden,Data Coordinator,43.0,2,0.004068
Sweden,Data Entry Associate,40.0,1,0.002034
Sweden,Data Entry Operator,40.0,1,0.002034
Sweden,Data Entry Representative,15.0,1,0.002034
Sweden,Data Management Information Technology Specialist,49.0,1,0.002034
Sweden,Data Modeler,40.0,1,0.002034
Sweden,Data Modeling Specialist,43.0,1,0.002034
Sweden,Data Officer,41.5,2,0.004068
Sweden,Data Processing Manager,41.666666666666664,3,0.006102
Sweden,Data Reduction Technician,48.0,1,0.002034
Sweden,Data Scientist,38.0,2,0.004068
Sweden,Data Security Administrator,27.0,1,0.002034
Sweden,Data Security Analyst,54.0,1,0.002034
Sweden,Data Systems Manager,43.0,1,0.002034
Sweden,Data Transcriber,43.0,1,0.002034
Sweden,Data Typist,41.5,2,0.004068
Sweden,Data Warehouse Analyst,31.0,1,0.002034
Sweden,Data Warehouse Architect,16.0,1,0.002034
Sweden,Data Warehouse Developer,44.0,1,0.002034
Sweden,Data Warehouse Specialist,44.0,1,0.002034
Sweden,Data Warehousing Engineer,34.0,1,0.002034
Sweden,Data Warehousing Specialist,45.0,1,0.002034
Sweden,Database Administration Associate,41.0,1,0.002034
Sweden,Database Architect,55.0,1,0.002034
Sweden,Database Consultant,49.0,1,0.002034
Sweden,Database Coordinator,50.5,2,0.004068
Sweden,Database Design Analyst,31.5,2,0.004068
Sweden,Database Designer,47.0,2,0.004068
Sweden,Database Developer,32.0,1,0.002034
Sweden,Database Development Project Manager,41.0,1,0.002034
Sweden,Database Development and Administration Project Manager,36.0,3,0.006102
Sweden,Database Management System Specialist (DBMS Specialist),42.0,2,0.004068
Sweden,Database Manager,32.5,2,0.004068
Sweden,Database Marketing Analyst,35.5,2,0.004068
Sweden,Database Modeler,41.0,2,0.004068
Sweden,Database Programmer,23.0,1,0.002034
Sweden,Database Security Administrator,34.0,3,0.006102
Sweden,Database Software Technician,41.0,1,0.002034
Sweden,Database Specialist,46.0,2,0.004068
Sweden,Database Tester,49.0,1,0.002034
Sweden,Databases Computer Consultant,34.0,1,0.002034
Sweden,"Engineer, System Electronic Data Processing (Engineer, System EDP)",29.0,1,0.002034
Sweden,Geographic Information Systems Data Administrator (GIS Data Administrator),37.0,1,0.002034
Sweden,Geographic Information Systems Data Manager (GIS Data Manager),41.0,1,0.002034
Sweden,Geographic Information Systems Data Specialist (GIS Data Specialist),37.5,2,0.004068
Sweden,Geographic Information Systems Database Administrator (GIS Database Administrator),49.5,2,0.004068
Sweden,Head of Information Systems and Data Processing,41.0,1,0.002034
Sweden,Naval Tactical Data System--Combat Information Center Officer,27.0,1,0.002034
Sweden,No job,31.074074074074073,81,0.16475399999999998
Sweden,Oracle Database Administrator (Oracle DBA),35.0,1,0.002034
Sweden,SQL Database Administrator,45.0,1,0.002034
Sweden,Survey Data Technician,46.0,1,0.002034
